relationship,method,colourDistribution,static,l,r,maxExecsPS,result,p_acc,p_den,time
colours,numbers,4rectangles,True,0.03,0.15,5,0.06773617414039394,0.9958890030832477,0.0041109969167523125,56.36090612411499
colours,numbers,4rectangles,True,0.03,0.15,5,0.06773617414039394,0.9907502569373073,0.009249743062692703,56.14438772201538
colours,numbers,4rectangles,True,0.03,0.15,5,0.06773617414039394,0.998972250770812,0.0010277492291880781,56.210525035858154
colours,numbers,4rectangles,True,0.03,0.15,5,0.06773617414039394,0.9948612538540597,0.0051387461459403904,55.095415353775024
colours,numbers,4rectangles,True,0.03,0.15,5,0.06773617414039394,0.9917780061664954,0.008221993833504625,55.455830097198486
colours,numbers,4rectangles,True,0.03,0.15,5,0.06773617414039394,0.9969167523124358,0.003083247687564234,58.65414905548096
colours,numbers,4rectangles,True,0.03,0.15,5,0.06773617414039394,0.986639260020555,0.013360739979445015,58.27938723564148
colours,numbers,4rectangles,True,0.03,0.15,5,0.06528065697710758,0.9938335046248715,0.006166495375128468,58.755523920059204
colours,numbers,4rectangles,True,0.03,0.15,5,0.06773617414039394,0.9979445015416238,0.0020554984583761563,59.565542697906494
colours,numbers,4rectangles,True,0.03,0.15,5,0.06773617414039394,0.9917780061664954,0.008221993833504625,54.789297103881836
