relationship,method,colourDistribution,static,l,r,maxExecsPS,result,time,tempC0,tempC1,tempC2,tempC3,tempC4,tempC5
classic,,,True,0.06,0.095,1,0.04810173635723861,583.4698462486267,78.0,75.0,79.0,80.0,78.0,77.0
classic,,,True,0.06,0.095,1,0.05025443650117923,577.8720760345459,75.0,76.0,75.0,77.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.04244624569804967,571.761668920517,74.0,76.0,79.0,77.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.0457416379471279,582.7837975025177,76.0,76.0,79.0,77.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.04741370826095224,578.2872493267059,77.0,76.0,79.0,75.0,74.0,74.0
classic,,,True,0.06,0.095,1,0.04194326105859846,585.4683272838593,77.0,76.0,79.0,79.0,74.0,78.0
classic,,,True,0.06,0.095,1,0.043325308155438697,594.693510055542,76.0,75.0,80.0,80.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.04691555554623085,584.4860761165619,74.0,77.0,75.0,77.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.04412384536132319,579.8283224105835,75.0,77.0,79.0,76.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.04448038004389075,578.4238224029541,75.0,76.0,79.0,75.0,74.0,76.0
classic,,,True,0.06,0.095,1,0.0414278098812568,595.654189825058,74.0,76.0,77.0,78.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.04019054203188962,588.9223484992981,78.0,76.0,80.0,78.0,73.0,77.0
classic,,,True,0.06,0.095,1,0.05673226733407065,584.2321057319641,77.0,75.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.048982216381409906,563.8418684005737,74.0,76.0,76.0,76.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.048709597071336534,576.5440955162048,76.0,75.0,78.0,77.0,74.0,74.0
classic,,,True,0.06,0.095,1,0.039618486253966634,577.6580016613007,76.0,77.0,79.0,75.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.045923607200574035,590.2606122493744,74.0,77.0,79.0,79.0,75.0,77.0
classic,,,True,0.06,0.095,1,0.04746369728101427,581.2092189788818,77.0,76.0,79.0,79.0,74.0,78.0
classic,,,True,0.06,0.095,1,0.0500051672998675,581.7055671215057,78.0,75.0,80.0,80.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.04631689949163662,574.3494610786438,75.0,78.0,75.0,78.0,73.0,76.0
classic,,,True,0.06,0.095,1,0.043466708304031175,580.6938281059265,76.0,77.0,79.0,77.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.046998755478323585,584.7806670665741,76.0,77.0,79.0,75.0,75.0,77.0
classic,,,True,0.06,0.095,1,0.043641573007936585,574.5904800891876,74.0,77.0,79.0,79.0,75.0,77.0
classic,,,True,0.06,0.095,1,0.04270402138042493,587.3636288642883,77.0,77.0,80.0,78.0,73.0,77.0
classic,,,True,0.06,0.095,1,0.04743675643800416,589.5874662399292,77.0,75.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.040973940040057194,571.901547908783,74.0,79.0,77.0,77.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.055424685439314614,577.083514213562,77.0,77.0,77.0,75.0,75.0,73.0
classic,,,True,0.06,0.095,1,0.047358569092316914,585.699672460556,77.0,76.0,77.0,79.0,74.0,73.0
classic,,,True,0.06,0.095,1,0.04495306148770862,580.8353843688965,77.0,76.0,75.0,79.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.04007750498459106,599.1023185253143,78.0,77.0,79.0,79.0,74.0,78.0
classic,,,True,0.06,0.095,1,0.051541612998705404,584.1893353462219,78.0,75.0,80.0,78.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.044821099567359954,581.0934100151062,74.0,79.0,77.0,77.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.04389560128435452,579.5851454734802,77.0,77.0,77.0,75.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.04897976459596481,580.0673186779022,77.0,77.0,78.0,79.0,74.0,74.0
classic,,,True,0.06,0.095,1,0.04027026152762249,580.8192670345306,77.0,76.0,75.0,79.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.053779779870582106,584.4801619052887,77.0,76.0,79.0,79.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.04091516336795437,586.0700092315674,77.0,75.0,80.0,79.0,78.0,77.0
classic,,,True,0.06,0.095,1,0.04861179750340828,565.4622211456299,74.0,78.0,77.0,76.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.045129699863513485,573.8976600170135,77.0,76.0,77.0,75.0,76.0,75.0
classic,,,True,0.06,0.095,1,0.044553364653303236,577.4493319988251,77.0,76.0,76.0,79.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.045364210068530156,595.2051277160645,77.0,76.0,80.0,78.0,76.0,74.0
classic,,,True,0.06,0.095,1,0.05196468029724522,580.1884551048279,77.0,75.0,80.0,79.0,74.0,76.0
classic,,,True,0.06,0.095,1,0.043906142216221015,585.3510236740112,77.0,75.0,80.0,79.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.041224925392180305,584.8934471607208,74.0,78.0,78.0,77.0,77.0,75.0
classic,,,True,0.06,0.095,1,0.050909308118592206,577.1067714691162,77.0,75.0,77.0,75.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.04545044882494685,578.7991585731506,74.0,77.0,75.0,79.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.047503228436094884,585.5174829959869,78.0,76.0,79.0,79.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.04226414006264577,577.4566366672516,78.0,75.0,79.0,76.0,75.0,77.0
classic,,,True,0.06,0.095,1,0.05420640916033071,578.7920298576355,77.0,79.0,80.0,79.0,73.0,76.0
classic,,,True,0.06,0.095,1,0.047640107888579995,570.4097008705139,74.0,78.0,77.0,78.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.04704731923762722,576.4620156288147,77.0,76.0,77.0,75.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.04283535576756917,575.4340193271637,76.0,76.0,75.0,78.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.042728414921192885,584.8892667293549,78.0,77.0,79.0,79.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.051231645760508655,574.3742558956146,78.0,76.0,79.0,80.0,74.0,78.0
classic,,,True,0.06,0.095,1,0.05317458954759846,589.7329134941101,77.0,75.0,80.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.045547653931429066,567.9446835517883,74.0,79.0,77.0,77.0,76.0,74.0
classic,,,True,0.06,0.095,1,0.05193154517595629,587.2112963199615,78.0,76.0,77.0,75.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.047037052583663384,581.3570024967194,77.0,76.0,75.0,79.0,74.0,75.0
classic,,,True,0.06,0.095,1,0.04751162401353358,578.0716032981873,77.0,77.0,79.0,79.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.04780314926472549,573.3880007266998,77.0,76.0,78.0,78.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.04785197645069919,587.105949640274,77.0,75.0,80.0,79.0,78.0,77.0
classic,,,True,0.06,0.095,1,0.04993298291396892,580.9836127758026,74.0,78.0,78.0,78.0,76.0,76.0
classic,,,True,0.06,0.095,1,0.046498376515647644,571.4292185306549,77.0,76.0,77.0,75.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.04901092327242507,588.3974454402924,77.0,75.0,76.0,79.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.04980834921001432,582.2792105674744,77.0,77.0,79.0,76.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.045132962620474316,583.2442796230316,77.0,76.0,78.0,78.0,74.0,76.0
classic,,,True,0.06,0.095,1,0.042370793906882975,578.6567032337189,78.0,75.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.04782919403637586,575.3378159999847,74.0,77.0,78.0,77.0,77.0,74.0
classic,,,True,0.06,0.095,1,0.045285587829827195,579.3833334445953,76.0,76.0,77.0,75.0,74.0,74.0
classic,,,True,0.06,0.095,1,0.04720233121019366,577.3262732028961,77.0,76.0,75.0,78.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.0503615788956797,580.8935074806213,74.0,77.0,79.0,78.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.04155968723292628,590.2433812618256,77.0,76.0,79.0,79.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.048739826773833046,595.1947939395905,78.0,75.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.04779496016827943,576.7876329421997,74.0,79.0,78.0,78.0,77.0,78.0
classic,,,True,0.06,0.095,1,0.04657425642388778,577.0319125652313,77.0,76.0,77.0,75.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.04630699410792076,573.7246129512787,77.0,77.0,75.0,78.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.042875663414349244,586.087286233902,78.0,76.0,79.0,78.0,75.0,73.0
classic,,,True,0.06,0.095,1,0.04773377211087228,586.4725382328033,77.0,77.0,79.0,78.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.04666103152747404,590.7525639533997,77.0,75.0,79.0,79.0,78.0,77.0
classic,,,True,0.06,0.095,1,0.03983872067957908,584.2473227977753,74.0,78.0,77.0,78.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.047432296490297045,575.408296585083,77.0,78.0,77.0,75.0,75.0,74.0
