relationship,method,colourDistribution,static,l,r,maxExecsPS,result,time,tempC0,tempC1,tempC2,tempC3,tempC4,tempC5
peers,or,,True,0.06,0.095,1,0.08948467850319676,596.4002177715302,74.0,73.0,74.0,64.0,71.0,75.0
peers,or,,True,0.06,0.095,1,0.09834078851843614,580.0992977619171,74.0,62.0,74.0,74.0,72.0,75.0
peers,or,,True,0.06,0.095,1,0.09086603498192004,597.6047604084015,73.0,72.0,74.0,76.0,62.0,75.0
peers,or,,True,0.06,0.095,1,0.10039896225294649,578.3244078159332,73.0,76.0,72.0,64.0,74.0,74.0
peers,or,,True,0.06,0.095,1,0.08773222356734396,598.9382045269012,70.0,75.0,63.0,75.0,73.0,75.0
peers,or,,True,0.06,0.095,1,0.10131846284138646,576.4741308689117,64.0,73.0,75.0,74.0,75.0,75.0
peers,or,,True,0.06,0.095,1,0.10219870129416873,574.710699558258,64.0,74.0,72.0,76.0,75.0,74.0
peers,or,,True,0.06,0.095,1,0.09690023375924589,604.4803471565247,71.0,77.0,63.0,74.0,74.0,75.0
peers,or,,True,0.06,0.095,1,0.09062778065196596,580.9033639431,71.0,62.0,74.0,75.0,75.0,74.0
peers,or,,True,0.06,0.095,1,0.1002650692185379,588.5989301204681,64.0,76.0,76.0,76.0,72.0,74.0
peers,or,,True,0.06,0.095,1,0.09815556553386519,575.9128382205963,73.0,74.0,77.0,64.0,74.0,70.0
peers,or,,True,0.06,0.095,1,0.08630755415588938,592.2189581394196,75.0,62.0,72.0,75.0,75.0,73.0
peers,or,,True,0.06,0.095,1,0.09578880642088385,575.0093863010406,75.0,71.0,75.0,64.0,73.0,74.0
peers,or,,True,0.06,0.095,1,0.09258274945972002,599.2782254219055,71.0,76.0,76.0,77.0,62.0,75.0
peers,or,,True,0.06,0.095,1,0.10851650917001915,577.3502023220062,71.0,62.0,75.0,75.0,74.0,76.0
peers,or,,True,0.06,0.095,1,0.10472934873198368,594.674946308136,71.0,75.0,77.0,64.0,75.0,74.0
peers,or,,True,0.06,0.095,1,0.09398788356020334,589.0338881015778,74.0,69.0,74.0,62.0,72.0,59.0
peers,or,,True,0.06,0.095,1,0.10310281101205997,583.6944470405579,69.0,56.0,67.0,57.0,56.0,70.0
peers,or,,True,0.06,0.095,1,0.09297507615261268,580.402263879776,52.0,50.0,65.0,51.0,52.0,60.0
peers,or,,True,0.06,0.095,1,0.09708285633918645,575.3611376285553,51.0,51.0,50.0,66.0,50.0,61.0
peers,or,,True,0.06,0.095,1,0.09536492320844071,574.5808036327362,60.0,51.0,50.0,63.0,49.0,49.0
peers,or,,True,0.06,0.095,1,0.09802552413769985,574.8288280963898,50.0,49.0,51.0,50.0,60.0,64.0
peers,or,,True,0.06,0.095,1,0.09134062322718639,573.1927154064178,51.0,49.0,61.0,50.0,50.0,65.0
peers,or,,True,0.06,0.095,1,0.10059011940787012,568.1094312667847,51.0,61.0,49.0,51.0,50.0,64.0
peers,or,,True,0.06,0.095,1,0.09978003935403207,580.3834512233734,63.0,50.0,50.0,60.0,49.0,49.0
peers,or,,True,0.06,0.095,1,0.0840803971116115,574.9280865192413,64.0,50.0,50.0,60.0,49.0,49.0
peers,or,,True,0.06,0.095,1,0.08954315434315589,571.6273126602173,51.0,50.0,50.0,61.0,50.0,65.0
peers,or,,True,0.06,0.095,1,0.09734573737562309,569.904205083847,47.0,45.0,56.0,45.0,46.0,44.0
peers,or,,True,0.06,0.095,1,0.09501518385317127,553.1863429546356,45.0,44.0,45.0,44.0,56.0,44.0
